text,label
"nội dung chương trình học cần rõ ràng hơn , cần cập nhật chương trình học , nội dung bài giảng trên slide còn lủng củng .",0
"phòng máy nên đầu tư đồng bộ một chút , tránh hiện tượng các máy là khác nhau .",0
dạy hơi buồn ngủ .,0
giảng viên luôn đúng giờ và nhiệt tình .,1
"thái độ giảng dạy chưa nhiệt tình , khô khan .",0
nên chỉ có một giảng viên phụ trách một lớp .,0
cô dạy rất tâm huyết và hiệu quả .,1
tài liệu tiếng anh gây khó khăn cho ôn thi .,0
"môn này chẳng khác gì mấy môn học xàm xàm học cho qua , chẳng thu được kiến thức gì .",0
cách dạy hơi khó hiểu một tí .,0
"phòng lab kém , buổi đầu tiên không cài visual , buổi thứ 2 cũng không cài , buổi thứ 3 cũng vậy sinh viên không đi thực hành !",0
"cô rất vui vẻ , nhiệt tình , tâm huyết .",1
thầy wzjwz123 dạy rất hay và rất nhiệt tình !,1
mỗi ngày đi học kinh tế đại cương là một niền vui đối với em !,1
các hoạt động hỗ trợ dạy học của cô tạo ra rất thú vị .,1
cần quan tâm tới học sinh của mình hơn .,0
trong lúc giảng thầy thường xuyên viết vẽ lên bảng .,1
vui nhộn .,1
môn học khá khó .,0
"máy chiếu nhiều lúc chẳng muốn để nhìn , chất lượng kém , ánh sáng làm mờ .",0
"cô dạy nhiệt tình , không gì tốt hơn ở cô .",1
môn này thầy dạy rất mơ hồ .,0
"cô dạy rất nhiệt tình , giảng rất hay .",1
cô giảng bài giống như việc cô không biết mình giảng gì và cô thường xuyên kêu các bạn về xem lại trong sách .,0
trừ những điều không hài lòng một chút thì trên cả tuyệt vời colonhihi .,1
"thầy dạy dễ hiểu , có cho làm bài tập .",1
"một vấn đề nữa , em mong quý thầy cô tạo một không khí hưng thú cho sinh viên , có thể kể thêm chuyện ngoài lề , bao giờ vui vẻ thì sinh viên cũng học tốt hơn , gò bó ép buộc mình vào một điều gì đó đôi khi lại phản tác dụng , em tin nếu làm được thế sinh viên sẽ tự giác đi học nhiều hơn , còn việc điểm danh thì thủ tục quá gây cho học sinh tâm lý trói buộc .",0
rất thích được học cô .,1
truyền đạt hay tương tác nhiều với sinh viên giúp sinh viên hiểu thêm về môn học .,1
có một đóng góp cho bộ môn anh văn trên trường mình mà em thấy nó hữu ích .,1
"thầy dạy hay , thầy có kiến thức sâu rộng nhưng lại không lên lớp đủ giờ học , thường xuyên nghỉ học không được báo trước làm sinh viên rất hoang mang , thiếu kiến thức .",0
dạy nhiều kiến thức ngoài .,1
"em thấy rất hài lòng về môn học này , nên em không có ý kiến gì khác cả .",1
đôi khi dạy khiến học sinh buồn ngủ bởi cách dạy chưa hay hoặc bài học khó nhưng chưa chỉ ra hợp lý .,0
"thầy tân tâm , dạy dễ hiểu .",1
slide rõ ràng cụ thể .,1
bám sát vào bài cũng như thực tế .,1
"phần thực hành , chúng em không được hướng dẫn đủ .",0
giọng thầy nói nhỏ và hơi khó nghe .,0
"cần tăng số buổi thực hành cũng như trang bị thêm trang thiết bị như mua thêm nhiều switch , router , hub , bridge , trong phòng ngồi học mà ít bụi và nòng đi thì tốt hơn , vdotv .",0
thuyết trình thường xuyên .,0
cô hiền coloncontemn .,1
nhưng em chỉ không hài lòng về chương trình học theo outcome thôi ạ .,0
thầy giảng kỹ hơn nữa .,0
thỉnh thoảng có một số máy không khởi động được .,0
nên đăng bài tập thực hành sớm hơn .,0
giảng viên cần sử dụng thời gian trên lớp hiệu quả hơn .,0
như vậy là được .,1
đôi khi quá nghiêm khắc .,0
giảng lý thuyết hơi nhanh .,0
"hi vọng khi truyền đạt một ý nào đó thầy nói ngay vào trọng tâm , tránh mở bài quá dài dòng làm người nghe khó nắm bắt và chọn lọc nội dung .",0
đề nghị dạy lập trình c trước hoặc song song với môn học này .,0
có nhiều bài tập giúp sinh viên thực hành nhiều từ đó nắm được kiến thức môn học .,1
bài tập chưa đủ để sinh viên thấu hiểu .,0
nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .,0
cơ sở vật chất của trường nên được đầu tư làm mới và hiện đại hơn .,0
chưa thấy rõ mục tiêu của môn học .,0
đảm bảo đúng thời gian lên lớp !,1
giáo viên đảm bảo giờ giấc .,1
"slide bài giảng ( dịch từ sách tiếng anh ) rất lủng củng , tối nghĩa , đề mục không thống nhất .",0
"cách truyền đạt tốt , tận tâm .",1
thầy cô nên đưa thêm các đoạn video ngắn để luyện cho học sinh cách nghe được tốt hơn .,0
"máy chiếu rất mờ , ngồi học lớp 100 người những bạn ngồi cuối hoàn toàn không thấy slide .",0
giảng viên chưa hướng dẫn kỹ những bài tập sinh viên không làm được hoặc làm sai .,0
"giảng viên nhiệt tình , có tâm huyết .",1
lên lớp đảm bảo thời gian và công tác giảng dạy .,1
"giảng viên năng nổ , nhiệt tình , vui tính .",1
hướng dẫn cách học tiếng anh hiệu quả cho sinh viên !,1
"thầy rất tận tình , hướng dẫn cụ thể .",1
"giảng viên tận tâm , nhiệt tình , dễ tính , lên lớp đúng giờ .",1
khả năng truyền đạt chưa được tốt .,0
"điều em không hài lòng nhất là cô cho nghỉ quá nhiều , đến gần cuối kỳ cô mới dạy và học bù để chạy bài .",0
chưa dạy cách để áp dụng môn học vào thực tiễn .,0
"tận tình , quan tâm , hướng sinh viên có mục tiêu học tập đúng đắn .",1
có chuyên môn cao .,1
"tận tình , thân thiện .",1
"phòng học quá nóng , thiếu quạt .",0
nên có thêm trợ giảng để giảm bớt áp lực cho giảng viên .,0
có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp .,0
"cần nhiều đề thi để sinh viên có thế ôn luyện , làm quen với cấu trúc đề thi !",0
rất hiểu tâm lý các bạn sinh viên ngoài ra còn có những giờ học thật sự thú vị .,1
giảng viên cần cập nhập giáo trình và tài liệu môn học một cách đầy đủ hơn trước giờ lên lớp .,0
"môn học không khả dụng , tốn thời gian sinh viên .",0
cơ sở vật chất máy tính trường cần được nâng cấp .,0
nên có hướng dẫn trước mỗi bài tập thực hành .,0
cô giảng bài hơi khó hiểu .,0
phương pháp truyền đạt của giảng viên chưa hiệu quả lắm .,0
giảng viên nhiệt tình và quan tâm kiến thức của sinh viên .,1
"vui tính , dễ hiểu .",1
cô giảng dạy nhiệt tình và tận tâm .,1
"thầy vui tính , chuyên môn vững .",1
"các bài thực hành rất hay , rất thực tế , khả năng vận dụng cao .",1
giảng viên giảng bài rất hay .,1
chất lượng của môn học rất tốt .,1
"trình độ cao , biết cách khiến sinh viên tập trung , hài hước , nhiệt huyết , có tâm .",1
hướng dẫn tận tình cho từng học sinh .,1
thường xuyên trao đổi các vấn đề trên hệ thống moodle .,1
"nghiêm khắc trong khi dạy , kiến thức chuyên ngành cao .",0
em đề xuất nên bỏ một số phần giảng lại lý thuyết ra để có thời gian làm bài tập nhiều hơn .,0
"giảng viên hỗ trợ bài giảng , tài liệu tham khảo rất đầy đủ trên moodle .",1
"có vài buổi thầy "" tận dụng "" tụi em để khiêng bàn ghế cho trường , cũng vui nhưng hơi mệt .",0
trình độ đề thi không phù hợp với kiến thức trong lớp .,0
cô cũng không cung cấp hay giải thích gì đáp án của bài thi .,0
"giảng viên giáp đáp được các thắc mắc của sinh viên , giúp sinh viên hiểu rõ hơn vấn đề .",1
cô cho nhiều bài tập rất hay và bổ ích .,1
giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .,0
bằng chứng là kỳ thi cuối kỳ điểm trải dài từ 1 - 5 điểm .,0
"học xong môn này , em không có thêm một chút kiến thức nào về môn điện tử cũng như cách vận dụng những gì đã học vào thực tế .",0
thầy nói chuyện linh tinh hơi nhiều .,0
tài liệu cho kết quả nhưng có cái đúng cái sai làm hoang mang cho việc tự học tại nhà .,0
"về thời gian học doubledot thường xuyên nghỉ dạy không báo trước , sinh viên lên tới lớp mới có thông báo nghỉ .",0
"cô giáo nhiệt tình , tận tâm , giảng hay và dễ hiểu , tuyệt vời .",1
"thầy dạy nhiệt tình , dễ hiểu , đưa ví dụ bài tập rất thực tế .",1
thầy có cách giảng bài rất hay và dễ hiểu .,1
"giảng viên cần giảng bài chi tiết hơn , đi sâu hơn code và chạy thử chương trình có trong bài giảng nếu được .",0
cô rất nhiệt tình và tận dụng tốt thời gian .,1
còn nghỉ giữa buổi khá nhiều và làm tốn thời gian vô ích .,1
"giảng viên thực hiện giảng dạy nghiêm túc , dễ hiểu , dễ tiếp thu , có nhiều buổi làm bài tập , sửa bài tập để ôn tập cho các kỳ kiểm tra , nghỉ bù đều có thông báo .",1
"thầy nhiệt tình giảng dạy , nhiều vấn đề rất hay cần thiết cho sinh viên .",1
nội dung giảng dạy còn quá chung chung .,0
thúc đẩy sinh viên tự học đạt điểm cao trong các kỳ thi .,1
tận tâm đối với sinh viên .,1
"giảng viên giảng dạy tận tình , dễ hiểu .",1
giảng dạy đầy đủ đúng giờ .,1
"giảng viên khó tính , thỉnh thoảng lớn tiếng với sinh viên , không tôn trọng ý kiến của sinh viên .",0
cần làm nhiều bài tập trên lớp .,0
thời gian học không đúng so với lịch học .,0
"cô dạy rất nhiệt tình , tận tâm , vui vẻ .",1
"giảng viên rất hòa đồng vui vẻ , nhiệt tình trong giảng dạy .",1
bài giảng chưa hứng thú .,0
giáo viên giảng dạy nhiệt tình .,1
"thầy giảng rất dễ hiểu và thú vị , thu hút .",1
"giảng viên dạy hay , cung cấp đầy đủ kiến thức .",1
do giảng viên giảng bằng tiếng anh nên với một số bạn không học tốt anh văn như em thì để hiểu được bài giảng quả là một việc khó khăn .,0
em nghĩ cần tăng thêm thời gian học thực hành .,0
cần cung cấp thêm tài liệu cho sinh viên thông qua website môn học .,0
nên có giảng viên nước ngoài dạy để sinh viên có cơ hội thực hành giao tiếp .,0
"giảng viên có kiến thức chuyên môn cao , khả năng truyền đạt tốt .",1
"em có đi học ở một trung tâm ngoài trường , tiền học phí so với trường mình về số tiết là gần như tương đương nhau nhưng chất lượng học rất khác nhau , em được đảm bảo giờ lên lớp đúng , thực hành nói , nghe mỗi buổi học .",0
"đến với lớp học của cô wzjwz216 , sinh viên có thể tự nhiên cải thiện kỹ năng giao tiếp của bản thân .",1
môn wzjwz19 khá xa lạ đối với em .,0
cảm giác thiếu thiện cảm .,0
nên đầu tư nhiều đầu sách tiếng anh cho thư viện trường .,0
"cô giảng rất hay , rất nhiệt tình khi giảng dạy , rất vui tính .",1
thầy dạy hay dễ hiểu vui tính colonsmilesmile .,1
"cô nhiệt tình , giúp đỡ sinh viên , tạo không khí học tập thoải mái .",1
kiến thức dạy cần được lên kế hoạch kỹ càng chương trình giảng dạy .,0
cho sinh viên hiểu rõ về nội dung môn học .,0
trình bày slide bài giảng rõ ràng hơn .,0
"thầy giảng dạy nhiệt tình , tận tụy , tận tình hướng dẫn .",1
"thường xuyên lên lớp trễ , chấm điểm trên moodle không có ghi chú cụ thể dẫn đến nhầm lẫn trong sinh viên .",0
cần cân bằng việc giảng dạy giữa sinh viên yếu và khá trở lên .,0
"đối với bài tập giáo viên nên làm ra file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiết gần giữa kỳ gửi cho sinh viên một file đề có đáp án , không có cách giải !",0
dạy nhiệt huyết .,1
"giảng viên nên cho số lượng bài tập vừa phải , giải chậm và sâu ở mỗi dạng toán đặc biệt là những dạng toán khó .",0
cập nhật điểm chậm .,0
thiếu hiệu quả không phù hợp với môn học .,0
